      1 TaxID
      1 anomalus
      1 boylii
      1 campbelli
      1 cinereus
      1 coronatus
      1 fumeus
      1 gapperi
      1 gossypinus
      1 humulis
      1 hylophaga
      1 murina
      1 murinus
      1 myurus
      1 oregoni
      2 palustris
      1 parva
      1 suaveolens
      1 typus
